elevation,population_2020,rwi,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista, Atentados, Combates, Enfrentamientos, Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Secuestro,Tortura,Perdida de Bienes Muebles o Inmuebles ,Lesiones Personales Fisicas,Lesiones Personales Psicologicas,comimo_dist,airports_dist,seaport_dist,settlement_dist,finance_dist,edu_dist,buildings_dist,railways_dist,waterways_dist,roads_dist,coca_dist,Vocacion_Agroforestal,Vocacion_Agrícola,Vocacion_Conservación de Suelos,Vocacion_Cuerpo de agua,Vocacion_Forestal,Vocacion_Ganadera,Vocacion_Zonas urbanas,CLIMA_Cuerpo de agua,CLIMA_Cálido húmedo,CLIMA_Cálido húmedo a muy húmedo,CLIMA_Cálido seco,CLIMA_Cálido seco a húmedo,CLIMA_Frío húmedo a muy húmedo,CLIMA_Frío húmedo y frío muy húmedo,CLIMA_Frío muy húmedo,CLIMA_Muy frío y muy húmedo,CLIMA_Templado húmedo a muy húmedo,CLIMA_Zona urbana,TIPO_RELIE_Cuerpo de agua,TIPO_RELIE_Espinazos,TIPO_RELIE_Filas y vigas,TIPO_RELIE_Glacís coluvial y coluvios de remoción,TIPO_RELIE_Glacís y coluvios de remoción,TIPO_RELIE_Lomas y colinas,TIPO_RELIE_Plano de inundación,TIPO_RELIE_Terrazas,TIPO_RELIE_Terrazas y abanicos terrazas,TIPO_RELIE_Vallecitos,TIPO_RELIE_Vallecitos coluvio-aluviales,TIPO_RELIE_Zona urbana,LATITUD_Y,LONGITUD_X,geometry,mines_outcome,LGBM,LR,SVM,
-1.733399623,-0.095901031,1.603643311,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,1.450875525,-2.264366902,-1.141016394,-0.049059015,0.641289696,-1.024928386,-0.655698691,-2.033522174,0.572101895,-0.428317758,1.081344513,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.001458407,-74.60269386,POINT (-74.60269385902046 6.001458407421671),-1,0.006691419,0.002699092,0.284765985,
-1.694669212,-0.095901031,-0.849408264,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,1.520325754,-2.229500615,-1.205176401,0.377757445,0.732759665,-0.783325806,-0.346182313,-2.016792604,0.822276016,-0.40197819,1.059439921,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.010432766,-74.60269386,POINT (-74.60269385902046 6.01043276639603),-1,0.002180687,0.002542325,0.301747663,
-1.738217578,-0.095901031,2.092323292,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,1.594835727,-2.181868445,-1.269254036,0.878781577,0.828606514,-0.538797847,-0.071161758,-1.991491184,-0.000482673,-0.923793166,1.046519429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.019407125,-74.60269386,POINT (-74.60269385902046 6.019407125370389),-1,0.010008093,0.002839942,0.286783822,
-1.765634159,-0.095901031,3.592643634,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,1.520455241,-2.35650742,-1.086053662,-0.859269195,0.673981432,-1.29159593,-1.006163016,-1.998030501,-0.440151615,-0.770064236,1.238374637,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.992484048,-74.5937195,POINT (-74.5937195000461 5.992484048447312),-1,0.131084097,0.003145072,0.347860944,
0.843723934,-0.095901031,0.773554926,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-1.004865414,-2.121412277,-1.726459751,0.408458859,-1.707442602,0.8417813,-1.101021867,-1.644418685,0.749474624,-0.835560131,0.671442805,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.875817382,-74.7462836,POINT (-74.74628360261016 5.875817381780646),0,0.000396949,0.008336824,0.001169219,
0.787024431,0.169563357,0.773554926,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-1.104740405,-2.191784748,-1.661992302,-0.083310652,-1.835268343,0.958148469,-1.344775782,-1.638077102,0.136699017,-0.85798042,0.58469591,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.884791741,-74.7462836,POINT (-74.74628360261016 5.884791740755005),0,0.00045148,0.010950116,0.005549214,
-0.53656673,1.496885298,1.728970403,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.983964931,-2.215657658,-1.669049684,-0.346452928,-1.883444124,1.17403131,-1.377351087,-1.686738613,-0.40816237,-0.943975822,0.688224453,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.884791741,-74.73730924,POINT (-74.7373092436358 5.884791740755005),0,0.001778387,0.01114245,0.0082189,
-0.231452269,3.841436198,3.353082399,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-1.048273975,-2.289375868,-1.604123713,-0.899520503,-2.028688534,1.298163607,-1.411530601,-1.678593127,-0.998588855,-0.856612328,0.614516605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8937661,-74.73730924,POINT (-74.7373092436358 5.893766099729364),0,0.004293997,0.014106287,0.015213996,
1.745853855,2.84736439,0.577378796,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.85536992,-2.223147975,-1.672364281,-0.299876118,-1.842760382,1.394627458,-1.410401052,-1.735327332,-0.71456464,-0.970287956,0.79569348,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.884791741,-74.72833488,POINT (-74.72833488466145 5.884791740755005),0,0.000915237,0.007867232,0.071272416,
1.474205208,2.554217845,2.27694315,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.909581546,-2.29910059,-1.607255127,-0.801443523,-1.942971777,1.510149735,-1.43325918,-1.727705643,-1.3588934,-0.92503255,0.727078286,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8937661,-74.72833488,POINT (-74.72833488466145 5.893766099729364),0,0.004126489,0.010365956,0.202806141,
1.168520162,15.33714419,2.27694315,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.939853782,-2.37504025,-1.542144403,-0.898749336,-1.938267247,1.640314723,-1.383902845,-1.73125429,-0.979159331,-0.753704395,0.666897894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.902740459,-74.72833488,POINT (-74.72833488466145 5.902740458703723),-1,0.001139456,0.010804808,0.073602003,
1.099075752,-0.095901031,2.347679735,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.945304754,-2.450935602,-1.477032342,-0.445840873,-1.834228935,1.783465746,-1.27834882,-1.729580256,-0.137911871,-0.890017579,0.586223566,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.911714818,-74.72833488,POINT (-74.72833488466145 5.911714817678082),-1,0.00047139,0.009976107,0.01666653,
-0.763243762,-0.095901031,1.630882338,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.79894465,-2.420970235,-1.476639721,-0.082527782,-1.73646234,1.984000556,-1.195227473,-1.778828601,-0.066742272,-0.900628353,0.681753063,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.911714818,-74.71936053,POINT (-74.7193605256871 5.911714817678082),-1,0.000290093,0.008873511,0.007057214,
-0.76074,0.215877661,1.238530079,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.791027698,-2.462048839,-1.411545167,0.35467126,-1.632068769,1.953495402,-1.280607363,-1.781079232,0.754257634,-0.793914929,0.582798969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.920689177,-74.71936053,POINT (-74.7193605256871 5.9206891766524405),-1,0.000309499,0.008261323,0.007240432,
-0.698267935,-0.095901031,0.84617782,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.76098446,-2.445450147,-1.346447933,0.862414927,-1.509916389,1.863743647,-1.283857084,-1.786026292,1.590015277,-0.829355593,0.489546731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.929663536,-74.71936053,POINT (-74.7193605256871 5.9296635356268),-1,0.00034243,0.007552352,0.011989848,
-0.785612388,-0.095901031,-0.410103934,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.710454453,-2.388557348,-1.281348367,1.401607488,-1.37901645,1.789536795,-1.056692619,-1.785076728,1.635453548,-0.558317894,0.403290039,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.938637895,-74.71936053,POINT (-74.7193605256871 5.938637894601158),-1,0.000739289,0.007670488,0.008718417,
-0.720490617,-0.095901031,-0.410103934,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.642280043,-2.320103611,-1.216246759,1.95679553,-1.243385165,1.731893118,-0.754195093,-1.778418915,0.945857782,-0.035272267,0.311312807,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.947612254,-74.71936053,POINT (-74.7193605256871 5.947612253575517),-1,0.000422924,0.008538959,0.003144692,
-0.711930336,-0.095901031,-1.666385687,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.559531226,-2.247975049,-1.151143354,2.521062587,-1.104961828,1.687683444,-0.44116181,-1.767087102,0.396952856,-0.580536434,0.210286154,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.956586613,-74.71936053,POINT (-74.7193605256871 5.956586612549876),-1,0.00078823,0.00999612,0.060841983,
-0.773667086,-0.095901031,-0.504403927,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.361277727,-2.158540555,-1.02093195,3.249015419,-0.82339446,1.647203981,0.192566901,-1.742581787,-1.076286284,-0.052005152,-0.034734868,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.97453533,-74.71936053,POINT (-74.7193605256871 5.974535330498594),-1,0.00508653,0.015099002,0.086055004,
1.590316707,-0.095901031,-0.835152214,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.575229409,-2.339027763,-1.278214061,1.655713467,-1.31068547,1.552114927,-0.84957782,-1.834354484,2.139354937,-0.827425057,0.495578036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.938637895,-74.71038617,POINT (-74.71038616671274 5.938637894601158),-1,0.000858843,0.00488816,0.010948411,
1.870515949,-0.095901031,-0.835152214,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.51459711,-2.283216507,-1.213242527,2.170799345,-1.185166274,1.490143618,-0.618320481,-1.827013708,1.518141728,-0.403070564,0.379587503,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.947612254,-74.71038617,POINT (-74.71038616671274 5.947612253575517),-1,0.000716753,0.005519885,0.002306219,
1.942695226,-0.095901031,-1.666385687,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.439992912,-2.219151612,-1.148258845,2.705229101,-1.054447401,1.443914714,-0.342657752,-1.814286883,0.767947298,-0.947288763,0.25275641,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.956586613,-74.71038617,POINT (-74.71038616671274 5.956586612549876),-1,0.002922571,0.006867935,0.010316424,
1.688074966,-0.095901031,-1.666385687,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.353681315,-2.216131179,-1.083264411,3.252235578,-0.920260844,1.412151608,-0.048329112,-1.796570804,0.116883824,-0.253035436,0.127195534,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.965560972,-74.71038617,POINT (-74.71038616671274 5.965560971524235),-1,0.001664272,0.008184549,0.001531256,
1.642023046,-0.095901031,-0.880836007,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.257715068,-2.233686893,-1.018260411,3.706456907,-0.783669323,1.400228373,0.25509443,-1.785443011,-0.297632981,-0.58164822,0.00347888,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.97453533,-74.71038617,POINT (-74.71038616671274 5.974535330498594),-1,0.002830728,0.00976083,0.007193761,
1.643421707,-0.095901031,-0.885316617,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.153852839,-2.233205515,-0.953247867,4.00586735,-0.645351696,1.408375766,0.56353009,-1.80918112,-0.701576421,-0.696853896,-0.117432814,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.983509689,-74.71038617,POINT (-74.71038616671274 5.983509689472953),-1,0.010268624,0.011123164,0.015975937,
1.148697461,-0.095901031,-0.29958231,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.043549861,-2.214765891,-0.888227657,4.014646651,-0.505758107,1.436435723,0.87499436,-1.827799055,-0.591853515,-0.548577464,-0.233831497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.992484048,-74.71038617,POINT (-74.71038616671274 5.992484048447312),-1,0.00678111,0.012693672,0.006344386,
1.04259934,-0.095901031,-0.256971223,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.056789283,-2.181087055,-0.851941106,3.744195991,-0.365197132,1.483876324,1.1884198,-1.84050719,-0.447712851,-0.755586725,-0.342476337,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.001458407,-74.71038617,POINT (-74.71038616671274 6.001458407421671),-1,0.208308797,0.014837607,0.015733348,
1.521630072,-0.095901031,-1.666385687,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.236272291,-2.285895982,-1.078030757,3.118767352,-0.860325002,1.166212429,0.090895066,-1.842284767,0.804837307,-0.056886397,0.176321169,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.965560972,-74.70141181,POINT (-74.70141180773838 5.965560971524235),-1,0.004199875,0.006806436,0.000228476,
1.05793317,-0.095901031,-0.12335827,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.147395848,-2.308573219,-1.013219117,3.260070293,-0.729710143,1.153253899,0.371420827,-1.82668587,0.374613393,-0.831668946,0.059460177,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.97453533,-74.70141181,POINT (-74.70141180773838 5.974535330498594),-1,0.007125492,0.008991503,0.004241142,
1.424707402,-0.095901031,-0.970220534,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,-0.050329067,-2.307938364,-0.94838534,3.469227109,-0.596359618,1.162116808,0.663038749,-1.853210421,0.139885279,-0.425558769,-0.05269934,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.983509689,-74.70141181,POINT (-74.70141180773838 5.983509689472953),-1,0.00707494,0.009494647,0.001096394,
1.441152679,-0.095901031,-1.225321523,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.05359394,-2.284161522,-0.883531693,3.520686383,-0.460942341,1.192598275,0.961748687,-1.874311549,0.18239789,-0.570205392,-0.157801156,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.992484048,-74.70141181,POINT (-74.70141180773838 5.992484048447312),-1,0.084528308,0.010407875,0.002338304,
1.468752504,-0.095901031,-1.017316968,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.163246527,-2.242652418,-0.886481942,3.220967457,-0.323931871,1.244019305,1.053846178,-1.888894597,0.308299498,-0.810505085,-0.251984889,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.001458407,-74.70141181,POINT (-74.70141180773838 6.001458407421671),-1,0.091052132,0.011862135,0.008084933,
1.04450797,-0.095901031,-0.017751674,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.251821939,-2.189568771,-0.941752545,2.980455549,-0.185670846,1.31529702,0.919187417,-1.89602943,-0.365056138,-0.635194115,-0.329058588,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.010432766,-74.70141181,POINT (-74.70141180773838 6.01043276639603),-1,0.047457784,0.014960755,0.011227356,
-0.299346563,-0.095901031,-0.559700444,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.157085787,-2.348952724,-0.876643903,3.048574858,-0.404902755,0.94935002,0.96395191,-1.919828753,1.003236454,-0.030542158,-0.066784065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.992484048,-74.69243745,POINT (-74.69243744876403 5.992484048447312),-1,0.046466627,0.009442756,0.001205308,
-1.742309235,-0.095901031,0.238786341,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.666477131,-1.802248223,-1.364225716,-0.452056069,-0.365256535,0.168880582,-0.999820643,-2.130267675,0.105067014,0.037694123,1.522933866,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.902740459,-74.62961694,POINT (-74.62961693594353 5.902740458703723),-1,0.04619947,0.002207487,0.132464008,
-1.745399321,-0.095901031,-0.519509852,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.812735729,-1.761800536,-1.331681102,0.125665064,-0.220694022,-0.062181155,-0.68543028,-2.081079309,-0.122101169,-0.43268405,1.607377203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.902740459,-74.62064258,POINT (-74.62064257696917 5.902740458703723),-1,0.01551299,0.002091478,0.45493084,
-1.735991052,-0.095901031,-0.75341216,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.811016484,-1.822937277,-1.275639108,0.183491108,-0.20907391,0.047179711,-0.661272286,-2.083772105,0.719165973,0.375331267,1.510296561,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.911714818,-74.62064258,POINT (-74.62064257696917 5.911714817678082),-1,0.012932562,0.0019803,0.208075518,
-1.641352268,-0.095901031,-2.036102239,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.959005535,-1.734353798,-1.297022212,0.706210998,-0.076112208,-0.287701228,-0.369122385,-2.03190613,-0.386609986,-0.390999615,1.69577594,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.902740459,-74.61166822,POINT (-74.61166821799482 5.902740458703723),-1,0.048229408,0.001918193,0.841855563,
-1.728639195,-0.095901031,1.075364356,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.385602687,-1.816743475,-1.481475609,-0.535064203,-0.654798082,0.588435815,-1.015291811,-2.138676226,0.713225435,-0.565590052,1.478322202,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8937661,-74.64756565,POINT (-74.64756565389224 5.893766099729364),-1,0.005694689,0.002191062,0.033903814,
-1.715216437,-0.095901031,1.075364356,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.531085086,-1.767219936,-1.452368898,-0.543226889,-0.510244546,0.344936676,-1.030659516,-2.144696447,0.049633581,0.009409249,1.550003582,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8937661,-74.63859129,POINT (-74.63859129491789 5.893766099729364),-1,0.005850431,0.002146,0.156351474,
-1.727653257,-0.095901031,1.075364356,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.520231923,-1.836920666,-1.394507321,-1.011075367,-0.509794474,0.403629755,-1.299507266,-2.178590853,0.568063036,-0.688797185,1.44288676,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.902740459,-74.63859129,POINT (-74.63859129491789 5.902740458703723),-1,0.009329594,0.00239413,0.0500642,
-1.692107403,-0.095901031,0.959356356,-1.540148974,-1.616538424,-1.151141704,-0.77532216,-0.595983747,-0.497224135,-1.412799687,-1.56284798,-1.326473314,-0.474088695,-0.322773596,-0.847454838,-1.244746347,-0.762801329,0.518296279,-1.905193304,-1.336028109,-0.806347785,-0.49606913,0.333093076,-1.205262539,-2.173124705,1.258444918,-0.705153815,1.338458589,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.911714818,-74.63859129,POINT (-74.63859129491789 5.911714817678082),-1,0.103657464,0.002415582,0.029599255,
